id	alias	apt	attack_country	attack_means	attack_target	belong_country	create_time	creation_date	note	update_time	status
15452		Timitator					2024-05-17		Timitator(战术模仿者) 组织自2022年到2023年针对我国的能源、高校、科研机构及军工等行业进行攻击，主要采取鱼叉、nday等方式进行打点	2024-05-17	保留
15455		PhantomCore					2024-05-17		PhantomCore是一个自2024年初以来针对俄罗斯开展攻击活动的网络间谍组织，目前主要通过钓鱼邮件分发携带恶意文件的压缩包。在2024年3月安全人员曾捕获到该组织分发的恶意压缩包，压缩包中携带一个诱饵pdf文档和一个可执行文件。pdf文档内容为俄罗斯核工业企业境内施工场地的转让和验收，攻击者利用WinRAR漏洞CVE-2023-38831，试图在用户打开PDF文件时，执行其准备的恶意代码	2024-05-17	保留
15509		EarthHundun					2024-05-20		EarthHundun以针对亚太地区而闻名，现在采用更新的策略来传播感染和传播，该威胁组织因使用 Waterbear 恶意软件及其最新版本 Deuterbear 针对亚太地区而闻名	2024-05-20	保留
15512		UTGQ010					2024-05-21		日常运营过程中发现客户收到了定向的中文钓鱼邮件，正文中逻辑清晰，使用互联网大厂的游戏招聘、AI技术等内容诱导目标公司的HR打开包含恶意lnk的加密附件，从而在内网中立足并寻求进一步的横向移动，经过短暂的调查我们将该团伙命名为UTG-Q-010,具有经济目的定向攻击团伙，攻击者位于东亚	2024-05-21	保留
15515		VoidManticore					2024-05-22		Void Manticore 是隶属于情报与安全部 (MOIS) 的伊朗威胁组织。他们进行破坏性擦除攻击并结合影响力行动。该威胁行为者操纵着多个在线角色，其中最突出的是  在阿尔巴尼亚发动攻击的 国土正义组织和 在以色列发动攻击的业力组织	2024-05-22	保留
15518		IkaruzRedTeam					2024-05-24		Ikaruz Red Team主要通过小规模DDoS攻击、钓鱼以及勒索攻击针对菲律宾实体。从该团伙实施的勒索软件活动可以看出，攻击者似乎正在利用泄露的LockBit构建器实施勒索攻击	2024-05-24	保留
15521		Hellhound					2024-05-31		Hellhounds至少从2021年起就成功攻击了俄罗斯公司，其恶意软件开发则于2019年开始，攻击者似乎通过从承包商处泄露的SSH登录凭据，利用供应链攻击手段在目标基础设施中安装了Decoy Dog后门，并会将其工具伪装成合法的软件产品(如Positive Technologies)，同时利用著名的Sliver框架来使用C2服务器，最后再使用修改后的开源3snake实用程序来获取运行Linux的主机上的凭据	2024-05-31	保留
15524	Unfading Sea Haze	UnfadingSeaHaze					2024-05-31		近期发现一个针对东南亚国家的未知黑客组织，该组织的最早攻击活动出现于2018年。由于时间过于久远，许多痕迹已无法恢复，安全人员目前仅确定攻击者会使用钓鱼攻击传播恶意lnk文件。攻击者采用在lnk文件的命令行中嵌入长注释以绕过安全检测	2024-05-31	保留
15527	Sapphire Werewolf	SapphireWerewolf					2024-05-31		该组织主要对俄罗斯的教育、工业、信息技术、军工联合体和航空航天领域发起攻击。攻击者通过电子钓鱼邮件发起初始攻击，钓鱼邮件中携带恶意附件，当用户打开附件后，文件会在指定路径创建一个新文件并将其携带的资源写入其中	2024-05-31	保留
15530	Moonstone Sleet,Storm-1789,Storm1789	MoonstoneSleet					2024-05-31		该组织主要以获取经济利益和实施间谍活动为目标，常用的攻击手段为部署自定义勒索软件、创建恶意游戏、建立虚假公司以及利用IT工作者。安全人员对该组织目前使用的TTP进行了公开。在2023年8月，该组织曾通过Linkedin、Telegram以及开发者自由职业平台传播开源PuTTY工具的木马版本	2024-05-31	保留
15533	UAC-0188	UAC0188					2024-05-31		UAC-0188组织发起的网络钓鱼攻击事件，该事件涉及利用微软著名扫雷游戏的Python克隆代码版本来隐藏针对欧洲和美国金融组织的恶意脚本。具体来说，攻击者通过合法的远程管理软件SuperOps RMM获取了对乌克兰组织计算机的未经授权的访问权限	2024-05-31	保留
15536		Ransomhub					2024-05-31		勒索组织Ransomhub声称攻陷并获取了西班牙Matadero de Gijón生物能源工厂的数据。该公司主要依靠ICS来满足生产和运营需求。Ransomhub除了在详细帖子中含糊其辞地声称加密并窃取了超过400 GB的数据，还声称可以访问控制生物能源工厂的监控和数据采集(SCADA)系统	2024-05-31	保留
15539		͸������					2024-05-31			2024-07-19	删除
15548	Hellhounds,Operation Lahat	地狱猎犬					2024-05-31		该APT组织至少从 2021 年开始就将目标对准俄罗斯公司，恶意软件的开发早在 2019 年 11 月就开始了	2024-07-19	保留
15707		����Ѽ					2024-06-06			2024-07-19	删除
15761	UAC-0195	UAC0195					2024-06-07		UAC-0195正采用双因素身份验证绕过技术，并通过获取流行社交媒体帐户(如SMS、Telegram、WhatsApp)的访问权限发起网络钓鱼攻击	2024-06-07	保留
15764		UNC5537					2024-06-11		威胁行为者 UNC5537 以 Snowflake 实例为目标，专注于数据盗窃和勒索，利用弱身份验证和 VPN IP。Snowflake 客户应注意最近的通信，因为有超过 1,500 个组织成为目标。主动威胁搜寻和强大的安全措施对于防范 UNC5537 的复杂攻击至关重要。	2024-06-11	保留
15767	UAT-4820,UAT4820	LilacSquid					2024-06-11		LilacSquid 专门针对美国的 IT 组织、欧洲的能源部门以及亚洲的制药公司。他们的一些策略与 Andariel 的策略重叠	2024-06-11	保留
15769	UAC-0200,UAC0200	Vermin					2024-06-14		UAC-0200(又称Vermin)组织利用DarkCrystal RAT恶意程序对乌克兰公务员、军队和国防企业代表发起了定向网络攻击活动。据悉，UAC-0200组织与卢甘斯克人民共和国(LPR)地区有关，且其活动通常符合俄罗斯的利益，主要动机是从军事组织处窃取敏感信息	2024-06-14	保留
15772	Commando Cat	CommandoCat					2024-06-14		因使用开源Commando项目生成无害容器而得名的"Commando Cat"组织正利用暴露的Docker远程API服务器来部署加密货币挖矿软件，并使用来自开源Commando项目的Docker镜像，以获取经济利益	2024-06-14	保留
15775		DarkPeony					2024-06-14		名为DarkPeony的威胁组织在2024年5月下旬开始利用MSC文件发起针对性攻击活动：Operation ControlPlug，且此活动似乎主要针对缅甸、菲律宾、蒙古和塞尔维亚的军事和政府机构	2024-06-14	保留
15782		VoidArachne					2024-06-21		一个新威胁组织"Void Arachne"在最近的一次活动中开始利用恶意Windows Installer(MSI)文件，并主要以中文人群以及更广泛的东亚社区为目标	2024-06-21	保留
15785	Cosmic Leopard	CosmicLeopard					2024-06-21		该组织与另一个巴基斯坦APT组织Transparent Tribe在TTP上存在重叠，但目前未有足够的证据将两者联系在一起，研究人员因此将其追踪为"Cosmic Leopard"。"Cosmic Leopard专注于间谍监视活动，似乎多年来持续针对属于国防、政府和相关技术领域的印度实体和个人。	2024-06-21	保留
15788		ExCobalt					2024-06-21		该团伙至少从2016年开始活跃，主要针对俄罗斯从事间谍活动。此次被发现的未知后门被命名为GoRed	2024-06-21	保留
15791		UTA0137					2024-06-24		2024 年，巴基斯坦威胁行为者 UTA0137 发起了一场复杂的网络间谍活动，引入了一种名为 DISGOMOJI 的高级恶意软件。该恶意软件使用 Golang 开发，专为 Linux 系统设计，专门针对印度政府实体	2024-06-24	保留
15794	Velvet Ant	VelvetAnt					2024-06-24		Velvet Ant 是一个高度复杂的威胁行为者，旨在长期保持对目标网络的访问以进行间谍活动。一种持久性方法是利用暴露在互联网上的旧式 F5 BIG-IP 设备，攻击者利用该设备作为内部命令和控制 (C&C) 服务器。	2024-06-24	保留
15797		UNC3886					2024-06-24		UNC3886 利用 Fortinet 和 VMware 系统中的漏洞来获取访问权限。为了维持长期访问，该组织在网络设备、虚拟机管理程序和虚拟机中使用了多层持久性。他们的攻击集中在北美、东南亚、大洋洲和其他地区的实体，包括政府、电信、技术、航空航天、国防和能源等行业	2024-06-24	保留
15800		˫βЫ					2024-06-24			2024-07-19	删除
15806		Boolka					2024-06-25		Boolka 活动的发现揭示了网络威胁的演变格局。从 2022 年的机会性 SQL 注入攻击到开发自己的恶意软件交付平台和 BMANAGER 等木马，Boolka 的行动表明该组织的策略随着时间的推移变得更加复杂。将恶意 JavaScript 代码段注入易受攻击的网站以进行数据泄露，然后使用 BeEF 框架进行恶意软件交付，反映了攻击者能力的逐步发展	2024-06-25	保留
15809		ReaverBits					2024-06-28		安全人员发现存在一批新的攻击者针对俄罗斯各个公司和部门发送恶意电子邮件。安全人员将该组织命名为ReaverBits	2024-06-28	保留
15812		SneakyChef					2024-06-28		SneakyChef是一个新威胁组织，早在2023年8月就开始使用SugarGh0st恶意软件针对韩国和乌兹别克斯坦用户，现在目标已遍布欧洲、中东、非洲和亚洲国家	2024-06-28	保留
15815		��β��					2024-06-28			2024-07-19	删除
15818		VolcanoDemon					2024-07-05		该勒索组织通过从网络收集的通用管理凭据后成功锁定了Windows工作站和服务器，最终利用名为LukaLocker的加密器样本实现了双重勒索操作	2024-07-05	保留
15821		UnfurlingHemlock					2024-07-05		该组织疑似与东欧国家存在关联，无固定攻击目标，主要目的为大批量传播恶意软件以牟取经济利益	2024-07-05	保留
15824		���黨					2024-07-08			2024-07-19	删除
15830		Ф��					2024-07-08			2024-07-19	删除
15833		�����ж�					2024-07-08			2024-07-19	删除
15956		VasyGrek					2024-07-12		VasyGrek组织至少自2016年以来一直在攻击俄罗斯公司的财务员工。该组织常借助代表会计部门发送的有关财务主题(如"对账法"、"付款令"、"1C")的电子邮件获取初始感染权限，并会在活动期间使用木马化的合法远程系统管理工具RMS，PureCoder开发的恶意软件(PureCrypter、PureLogs等)，以及其他商用恶意软件，如MetaStealer、WarzoneRAT、RedLine Stealer等	2024-07-12	保留
15959		CloudSorcerer					2024-07-12		安全人员发现了一种针对俄罗斯联邦政府的新型黑客组织，并将其命名为CloudSorcerer。攻击活动中，攻击者会在获得受害主机的初始访问权限后，手动执行一个恶意软件。该恶意软件是一个C语言编写的PE文件	2024-07-12	保留
15962		BlackSuit					2024-07-12		BlackSuit勒索团伙于2023年5月首次出现，主要攻击医疗保健、教育、信息技术、政府、零售和制造业的实体。该团伙没有公共附属机构，但似乎与Royal勒索软件团伙有着密切的联系	2024-07-12	保留
15964	TAG-100	TAG100					2024-07-19		TAG-100 发起了疑似网络间谍活动，目标是全球政府和私营部门组织。TAG-100 利用面向互联网的设备并使用 Go 后门 Pantegana 等开源工具。该活动入侵了两个亚太政府间组织，并针对多个外交和贸易实体	2024-07-19	保留
15967		NullBulge					2024-07-19		黑客组织NullBulge近日声称成功入侵迪士尼的内部通讯平台，并窃取了超过1TB的数据，正在将这些信息泄露到网上，以抗议迪士尼对艺术家的“反艺术”立场。该组织表示，其行动旨在“保护艺术家的权利，并确保他们的工作获得公平的报酬	2024-07-19	保留
15970		VoidBanshee					2024-07-19		Void Banshee 使用 CVE-2024-38112 作为攻击链的一部分，该组织针对北美、欧洲和东南亚地区进行信息窃取和经济利益。此零日攻击链的最终载荷是 Atlantida 窃取程序	2024-07-19	保留
15973		RevolverRabbit					2024-07-22		专注于 DNS 的安全厂商 Infoblox 的研究人员发现，一个名为 Revolver Rabbit 的网络犯罪团伙注册了 50 多万个域名，通过散布一种叫 XLoader（Formbook 的后继者）的信息窃取恶意软件，收集 Windows 和 macOS 系统的敏感信息或对其执行恶意代码	2024-07-22	保留
